XM_011413955	GO:0033588~Elongator holoenzyme complex
XM_011453221	GO:0044451~nucleoplasm part
XM_011453426	GO:0016592~mediator complex
XM_011453865	GO:0019013~viral nucleocapsid
XM_011453946	GO:0005774~vacuolar membrane
AY551099	GO:0005774~vacuolar membrane
XM_011454804	GO:0022624~proteasome accessory complex
XM_011454941	GO:0044445~cytosolic part
XM_011455674	GO:0008076~voltage-gated potassium channel complex
XM_011455674	GO:1990351~transporter complex
XM_011455768	GO:0099512~supramolecular fiber
XM_011455767	GO:0099512~supramolecular fiber
XM_011455981	GO:0044423~virion part
AB199895	GO:0030529~intracellular ribonucleoprotein complex
AJ563480	GO:0015935~small ribosomal subunit
NM_001305376	GO:0044391~ribosomal subunit
NM_001305376	GO:0030529~intracellular ribonucleoprotein complex
XM_011457552	GO:1990904~ribonucleoprotein complex
NM_001305314	GO:0044391~ribosomal subunit
XM_011457830	GO:1990904~ribonucleoprotein complex
XM_011457920	GO:0044456~synapse part
XM_011458560	GO:0031975~envelope
XM_011458572	GO:0030529~intracellular ribonucleoprotein complex
XM_011458572	GO:0044423~virion part
XM_011458821	GO:0005929~cilium
XM_011455670	GO:0031231~intrinsic component of peroxisomal membrane
XM_011455981	GO:1990904~ribonucleoprotein complex
XM_011456006	GO:0005694~chromosome
XM_011456100	GO:0032993~protein-DNA complex
XM_011456098	GO:0005694~chromosome
XM_011456173	GO:0005576~extracellular region
XM_011456383	GO:0015630~microtubule cytoskeleton
XM_011456384	GO:0015630~microtubule cytoskeleton
XM_011456795	GO:0005654~nucleoplasm
XM_011458821	GO:0044441~ciliary part
NM_001305314	GO:0015935~small ribosomal subunit
EU152936	GO:0030529~intracellular ribonucleoprotein complex
XM_011457901	GO:0016459~myosin complex
XM_011458103	GO:0017053~transcriptional repressor complex
XM_011458404	GO:0005783~endoplasmic reticulum
XM_011458560	GO:0019866~organelle inner membrane
XM_011413926	GO:0030529~intracellular ribonucleoprotein complex
XM_011414070	GO:0005875~microtubule associated complex
XM_011414217	GO:0005869~dynactin complex
XM_011414217	GO:0015630~microtubule cytoskeleton
XM_011414118	GO:1902554~serine/threonine protein kinase complex
XM_011414250	GO:0098687~chromosomal region
XM_011414346	GO:0005743~mitochondrial inner membrane
XM_011414358	GO:0005794~Golgi apparatus
XM_011414373	GO:0005794~Golgi apparatus
XM_011414366	GO:0000139~Golgi membrane
XM_011414366	GO:0044431~Golgi apparatus part
XM_011415038	GO:0000502~proteasome complex
XM_011415110	GO:0044432~endoplasmic reticulum part
XM_011415102	GO:0044432~endoplasmic reticulum part
XM_011415111	GO:0005783~endoplasmic reticulum
XM_011415102	GO:0005789~endoplasmic reticulum membrane
XM_011415107	GO:0005789~endoplasmic reticulum membrane
XM_011415103	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011415102	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011415311	GO:1902495~transmembrane transporter complex
XM_011415309	GO:0034703~cation channel complex
XM_011415316	GO:0005887~integral component of plasma membrane
XM_011415316	GO:0034705~potassium channel complex
XM_011415315	GO:0034703~cation channel complex
XM_011415310	GO:0034703~cation channel complex
XM_011415312	GO:0034703~cation channel complex
XM_011415314	GO:0031226~intrinsic component of plasma membrane
XM_011415319	GO:1990351~transporter complex
XM_011415395	GO:0016471~vacuolar proton-transporting V-type ATPase complex
XM_011415397	GO:0000221~vacuolar proton-transporting V-type ATPase, V1 domain
XM_011415397	GO:0033178~proton-transporting two-sector ATPase complex, catalytic domain
XM_011415394	GO:0033180~proton-transporting V-type ATPase, V1 domain
XM_011418340	GO:0044815~DNA packaging complex
XM_011416888	GO:0034703~cation channel complex
XM_011415510	GO:0031975~envelope
XM_011415907	GO:0005874~microtubule
XM_011415510	GO:0005740~mitochondrial envelope
XM_011415869	GO:0005694~chromosome
XM_011415869	GO:0000793~condensed chromosome
XM_011415906	GO:0005694~chromosome
XM_011415907	GO:0099513~polymeric cytoskeletal fiber
XM_011416540	GO:0019898~extrinsic component of membrane
XM_011416540	GO:0044455~mitochondrial membrane part
XM_011416540	GO:0019866~organelle inner membrane
XM_011417129	GO:0005739~mitochondrion
XM_011417577	GO:0070603~SWI/SNF superfamily-type complex
XM_011417663	GO:0000139~Golgi membrane
XM_011417662	GO:0032580~Golgi cisterna membrane
XM_011417875	GO:0000428~DNA-directed RNA polymerase complex
XM_011417875	GO:0055029~nuclear DNA-directed RNA polymerase complex
XM_011417884	GO:0048500~signal recognition particle
XM_011418243	GO:0042579~microbody
XM_011418337	GO:0044815~DNA packaging complex
XM_011418338	GO:0044427~chromosomal part
XM_011418342	GO:0032993~protein-DNA complex
XM_011418351	GO:0000786~nucleosome
XM_011418343	GO:0005694~chromosome
XM_011418348	GO:0005694~chromosome
XM_011418348	GO:0032993~protein-DNA complex
XM_011418349	GO:0032993~protein-DNA complex
XM_011418349	GO:0000786~nucleosome
XM_011418354	GO:0032993~protein-DNA complex
XM_011418355	GO:0000786~nucleosome
XM_011418355	GO:0044815~DNA packaging complex
XM_011418356	GO:0000785~chromatin
XM_011418356	GO:0005694~chromosome
XM_011418360	GO:0005694~chromosome
XM_011418777	GO:0015630~microtubule cytoskeleton
XM_011420341	GO:0005773~vacuole
XM_011422049	GO:0031967~organelle envelope
AJ563471	GO:1990904~ribonucleoprotein complex
AB199896	GO:1990904~ribonucleoprotein complex
XM_011418517	GO:0044429~mitochondrial part
XM_011418517	GO:0031975~envelope
XM_011418703	GO:0008023~transcription elongation factor complex
XM_011418758	GO:0008287~protein serine/threonine phosphatase complex
XM_011418777	GO:0005874~microtubule
XM_011419375	GO:0005783~endoplasmic reticulum
XM_011419377	GO:0005783~endoplasmic reticulum
XM_011419374	GO:0005789~endoplasmic reticulum membrane
XM_011422219	GO:0034703~cation channel complex
XM_011422227	GO:0005794~Golgi apparatus
XM_011419625	GO:0030529~intracellular ribonucleoprotein complex
XM_011419776	GO:0005789~endoplasmic reticulum membrane
XM_011419776	GO:0044432~endoplasmic reticulum part
XM_011419836	GO:0000790~nuclear chromatin
XM_011419836	GO:0070603~SWI/SNF superfamily-type complex
XM_011420293	GO:0034703~cation channel complex
XM_011420293	GO:0031226~intrinsic component of plasma membrane
XM_011420341	GO:0000815~ESCRT III complex
XM_011420347	GO:0034702~ion channel complex
XM_011420347	GO:0034705~potassium channel complex
XM_011420347	GO:1902495~transmembrane transporter complex
XM_011420945	GO:0005578~proteinaceous extracellular matrix
XM_011420959	GO:0005783~endoplasmic reticulum
XM_011421258	GO:0005921~gap junction
XM_011421256	GO:0005921~gap junction
XM_011421259	GO:0005911~cell-cell junction
XM_011421264	GO:0005921~gap junction
XM_011421260	GO:0005911~cell-cell junction
XM_011421262	GO:0005911~cell-cell junction
XM_011421266	GO:0005911~cell-cell junction
XM_011421384	GO:0008023~transcription elongation factor complex
XM_011421758	GO:0044427~chromosomal part
XM_011421827	GO:1902911~protein kinase complex
XM_011421827	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011422049	GO:0044429~mitochondrial part
XM_011422049	GO:0005740~mitochondrial envelope
XM_011422048	GO:0005739~mitochondrion
XM_011422048	GO:0019866~organelle inner membrane
XM_011422220	GO:0034702~ion channel complex
XM_011422220	GO:0008076~voltage-gated potassium channel complex
XM_011422503	GO:0005694~chromosome
XM_011423388	GO:0005783~endoplasmic reticulum
XM_011423421	GO:0022626~cytosolic ribosome
XM_011423421	GO:0005840~ribosome
XM_011423523	GO:0000159~protein phosphatase type 2A complex
XM_011423657	GO:0044451~nucleoplasm part
XM_011424157	GO:0005783~endoplasmic reticulum
XM_011424715	GO:0000139~Golgi membrane
XM_011424754	GO:0044423~virion part
XM_011424753	GO:0030529~intracellular ribonucleoprotein complex
XM_011424864	GO:0005739~mitochondrion
XM_011424862	GO:0005739~mitochondrion
XM_011425161	GO:0005578~proteinaceous extracellular matrix
XM_011425226	GO:0031012~extracellular matrix
XM_011425246	GO:0044455~mitochondrial membrane part
XM_011425245	GO:0031975~envelope
XM_011422503	GO:0032993~protein-DNA complex
XM_011422539	GO:0015630~microtubule cytoskeleton
AJ563478	GO:0030529~intracellular ribonucleoprotein complex
XM_011422638	GO:0005667~transcription factor complex
AF321279	GO:0005576~extracellular region
XM_011422756	GO:0005576~extracellular region
NM_001305339	GO:0005576~extracellular region
XM_011423421	GO:0005829~cytosol
XM_011423421	GO:0022627~cytosolic small ribosomal subunit
XM_011423523	GO:0008287~protein serine/threonine phosphatase complex
XM_011423577	GO:0005875~microtubule associated complex
XM_011423578	GO:0005875~microtubule associated complex
XM_011423580	GO:0005875~microtubule associated complex
XM_011423657	GO:1902562~H4 histone acetyltransferase complex
XM_011424108	GO:0005839~proteasome core complex
XM_011424527	GO:0031461~cullin-RING ubiquitin ligase complex
XM_011424528	GO:0031461~cullin-RING ubiquitin ligase complex
XM_011424595	GO:0045259~proton-transporting ATP synthase complex
XM_011424715	GO:0031312~extrinsic component of organelle membrane
XM_011424720	GO:0031312~extrinsic component of organelle membrane
XM_011424720	GO:0044431~Golgi apparatus part
XM_011424989	GO:0000139~Golgi membrane
XM_011425147	GO:0005794~Golgi apparatus
XM_011425147	GO:0098589~membrane region
XM_011425147	GO:0045121~membrane raft
XM_011425149	GO:0044853~plasma membrane raft
XM_011425148	GO:0045121~membrane raft
XM_011425148	GO:0098590~plasma membrane region
XM_011425150	GO:0005794~Golgi apparatus
XM_011425247	GO:0031306~intrinsic component of mitochondrial outer membrane
XM_011425244	GO:0031306~intrinsic component of mitochondrial outer membrane
XM_011425246	GO:0032592~integral component of mitochondrial membrane
XM_011425247	GO:0032592~integral component of mitochondrial membrane
XM_011425247	GO:0031301~integral component of organelle membrane
XM_011425424	GO:0015629~actin cytoskeleton
XM_011425337	GO:0030529~intracellular ribonucleoprotein complex
XM_011425488	GO:0030529~intracellular ribonucleoprotein complex
XM_011425618	GO:0034705~potassium channel complex
XM_011425633	GO:1990351~transporter complex
XM_011425612	GO:1990351~transporter complex
XM_011426529	GO:0000785~chromatin
XM_011426787	GO:0005681~spliceosomal complex
XM_011426788	GO:0030529~intracellular ribonucleoprotein complex
XM_011426857	GO:0000123~histone acetyltransferase complex
XM_011426940	GO:0031967~organelle envelope
XM_011427406	GO:0072487~MSL complex
XM_011427918	GO:0044450~microtubule organizing center part
XM_011427916	GO:0005813~centrosome
XM_011427916	GO:0005815~microtubule organizing center
XM_011428462	GO:0030027~lamellipodium
XM_011428464	GO:0030027~lamellipodium
XM_011428461	GO:0030027~lamellipodium
XM_011426308	GO:0005740~mitochondrial envelope
XM_011426514	GO:0030529~intracellular ribonucleoprotein complex
XM_011426740	GO:0005852~eukaryotic translation initiation factor 3 complex
XM_011426940	GO:0005739~mitochondrion
NM_001305345	GO:0030529~intracellular ribonucleoprotein complex
XM_011429351	GO:0015630~microtubule cytoskeleton
XM_011429495	GO:0005829~cytosol
XM_011429591	GO:0044431~Golgi apparatus part
XM_011429591	GO:0044433~cytoplasmic vesicle part
XM_011429591	GO:0098589~membrane region
XM_011429592	GO:0030118~clathrin coat
XM_011429592	GO:0030135~coated vesicle
XM_011429592	GO:0044431~Golgi apparatus part
XM_011430130	GO:0005654~nucleoplasm
XM_011430246	GO:0030529~intracellular ribonucleoprotein complex
XM_011430246	GO:1990904~ribonucleoprotein complex
XM_011430533	GO:0005730~nucleolus
XM_011430960	GO:0099512~supramolecular fiber
XM_011431057	GO:0031968~organelle outer membrane
XM_011431114	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011431116	GO:0030659~cytoplasmic vesicle membrane
XM_011431116	GO:0030134~ER to Golgi transport vesicle
XM_011431117	GO:0030135~coated vesicle
XM_011431115	GO:0030135~coated vesicle
XM_011431295	GO:0034703~cation channel complex
XM_011431295	GO:1990351~transporter complex
XM_011431286	GO:0034704~calcium channel complex
XM_011431293	GO:0034704~calcium channel complex
XM_011431290	GO:1990351~transporter complex
XM_011431288	GO:0034702~ion channel complex
XM_011431667	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011431782	GO:0031226~intrinsic component of plasma membrane
XM_011432074	GO:1902554~serine/threonine protein kinase complex
XM_011429592	GO:0030120~vesicle coat
XM_011429592	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011429622	GO:0005839~proteasome core complex
XM_011430125	GO:0005929~cilium
XM_011430125	GO:0097014~ciliary plasm
XM_011430351	GO:0005779~integral component of peroxisomal membrane
XM_011430694	GO:0031312~extrinsic component of organelle membrane
XM_011430791	GO:1902495~transmembrane transporter complex
XM_011430791	GO:0045275~respiratory chain complex III
XM_011430960	GO:0015630~microtubule cytoskeleton
XM_011431026	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011431057	GO:0005740~mitochondrial envelope
XM_011431057	GO:0005741~mitochondrial outer membrane
XM_011431117	GO:0030120~vesicle coat
XM_011431289	GO:0005891~voltage-gated calcium channel complex
XM_011431783	GO:0005887~integral component of plasma membrane
XM_011432180	GO:0015630~microtubule cytoskeleton
XM_011432511	GO:0000123~histone acetyltransferase complex
XM_011432781	GO:0098687~chromosomal region
XM_011433044	GO:0048475~coated membrane
XM_011433184	GO:0030054~cell junction
XM_011433697	GO:0000151~ubiquitin ligase complex
XM_011433811	GO:0005694~chromosome
XM_011434209	GO:0098800~inner mitochondrial membrane protein complex
XM_011434209	GO:0031975~envelope
XM_011434433	GO:1990904~ribonucleoprotein complex
XM_011434583	GO:0030880~RNA polymerase complex
XM_011434583	GO:0016593~Cdc73/Paf1 complex
XM_011434878	GO:0098590~plasma membrane region
XM_011434952	GO:0005741~mitochondrial outer membrane
XM_011434952	GO:0031966~mitochondrial membrane
XM_011433044	GO:0030119~AP-type membrane coat adaptor complex
XM_011433575	GO:0000178~exosome (RNase complex)
XM_011433930	GO:0000785~chromatin
XM_011433962	GO:0099512~supramolecular fiber
XM_011434209	GO:0005746~mitochondrial respiratory chain
XM_011434209	GO:0098798~mitochondrial protein complex
XM_011434583	GO:0016591~DNA-directed RNA polymerase II, holoenzyme
XM_011434667	GO:0033290~eukaryotic 48S preinitiation complex
XM_011434878	GO:0098794~postsynapse
XM_011434952	GO:0031967~organelle envelope
XR_900770	GO:0005576~extracellular region
XM_011435166	GO:0044429~mitochondrial part
KJ531894	GO:0005576~extracellular region
XM_011435211	GO:0044421~extracellular region part
XM_011435167	GO:0005760~gamma DNA polymerase complex
XM_011435213	GO:0031012~extracellular matrix
XM_011435213	GO:0005578~proteinaceous extracellular matrix
XM_011435233	GO:0030529~intracellular ribonucleoprotein complex
XM_011435456	GO:0005740~mitochondrial envelope
XM_011435582	GO:0005887~integral component of plasma membrane
XM_011436009	GO:0005759~mitochondrial matrix
XM_011436413	GO:1990904~ribonucleoprotein complex
XM_011436414	GO:0019013~viral nucleocapsid
XM_011436524	GO:0030991~intraciliary transport particle A
XM_011436617	GO:0031010~ISWI-type complex
XM_011437717	GO:0005901~caveola
XM_011437719	GO:0045121~membrane raft
XM_011437984	GO:0005654~nucleoplasm
XM_011437983	GO:0005654~nucleoplasm
XM_011435260	GO:0019897~extrinsic component of plasma membrane
XM_011435455	GO:0044429~mitochondrial part
XM_011435602	GO:0031970~organelle envelope lumen
XM_011435602	GO:0005739~mitochondrion
XM_011436009	GO:0031975~envelope
XM_011436413	GO:0019012~virion
XR_900959	GO:0019012~virion
XM_011436417	GO:0030529~intracellular ribonucleoprotein complex
XR_900959	GO:0030529~intracellular ribonucleoprotein complex
XR_900959	GO:0044423~virion part
XM_011436579	GO:0031226~intrinsic component of plasma membrane
XM_011436698	GO:0000502~proteasome complex
XR_901040	GO:0005783~endoplasmic reticulum
XM_011437717	GO:0044431~Golgi apparatus part
XM_011438663	GO:0005768~endosome
XM_011438661	GO:0030135~coated vesicle
XM_011438663	GO:0030135~coated vesicle
XM_011438663	GO:0005802~trans-Golgi network
XM_011438663	GO:0031984~organelle subcompartment
XM_011438662	GO:0031984~organelle subcompartment
XM_011438753	GO:0031975~envelope
AJ563464	GO:1990904~ribonucleoprotein complex
XM_011439038	GO:1990904~ribonucleoprotein complex
XM_011439869	GO:0022626~cytosolic ribosome
XM_011439869	GO:0015935~small ribosomal subunit
XM_011440116	GO:0005794~Golgi apparatus
XM_011440114	GO:0030119~AP-type membrane coat adaptor complex
XM_011440263	GO:0005783~endoplasmic reticulum
XM_011440543	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011440848	GO:0005654~nucleoplasm
XM_011441256	GO:0070993~translation preinitiation complex
XM_011442087	GO:0044432~endoplasmic reticulum part
XM_011442461	GO:0016459~myosin complex
XM_011442617	GO:1990904~ribonucleoprotein complex
XM_011442777	GO:0000139~Golgi membrane
XM_011442798	GO:0005576~extracellular region
XM_011439438	GO:0090575~RNA polymerase II transcription factor complex
XM_011439915	GO:0031226~intrinsic component of plasma membrane
XM_011439915	GO:0034702~ion channel complex
XM_011440116	GO:0044431~Golgi apparatus part
XM_011440287	GO:0005576~extracellular region
XM_011440693	GO:0030117~membrane coat
XM_011440949	GO:0005874~microtubule
XM_011441088	GO:0000785~chromatin
XM_011441088	GO:0033202~DNA helicase complex
XM_011441088	GO:0070603~SWI/SNF superfamily-type complex
XM_011441295	GO:0099512~supramolecular fiber
XM_011442087	GO:0005783~endoplasmic reticulum
XM_011443505	GO:0030054~cell junction
XM_011443509	GO:0030054~cell junction
XM_011443066	GO:1990904~ribonucleoprotein complex
XM_011443506	GO:0005921~gap junction
XM_011443536	GO:0032993~protein-DNA complex
XM_011443736	GO:0005576~extracellular region
XM_011443737	GO:0005576~extracellular region
XM_011443917	GO:0030123~AP-3 adaptor complex
XM_011444152	GO:0005654~nucleoplasm
AB262088	GO:0031968~organelle outer membrane
AB262088	GO:0031967~organelle envelope
EU678311	GO:0005576~extracellular region
XM_011444841	GO:0005576~extracellular region
XM_011445511	GO:0005777~peroxisome
XM_011445887	GO:0005743~mitochondrial inner membrane
XM_011445890	GO:1990904~ribonucleoprotein complex
XM_011446360	GO:0098791~Golgi subcompartment
XM_011446360	GO:0032580~Golgi cisterna membrane
XM_011446710	GO:1990904~ribonucleoprotein complex
AJ563463	GO:0044391~ribosomal subunit
XM_011443768	GO:0099513~polymeric cytoskeletal fiber
XM_011444144	GO:0005789~endoplasmic reticulum membrane
XM_011443778	GO:0005794~Golgi apparatus
XM_011443879	GO:0031975~envelope
EU678311	GO:0005578~proteinaceous extracellular matrix
XM_011444152	GO:0016592~mediator complex
AB262088	GO:0044429~mitochondrial part
NM_001305296	GO:0031975~envelope
AB262088	GO:0031975~envelope
XM_011444787	GO:0031514~motile cilium
XM_011445270	GO:0099513~polymeric cytoskeletal fiber
XM_011445270	GO:0005882~intermediate filament
XM_011445281	GO:0031984~organelle subcompartment
XM_011445449	GO:0031226~intrinsic component of plasma membrane
XM_011445536	GO:0005887~integral component of plasma membrane
XM_011445887	GO:0031967~organelle envelope
XM_011446017	GO:0000786~nucleosome
AJ563469	GO:0034708~methyltransferase complex
XM_011447677	GO:0005794~Golgi apparatus
XM_011447681	GO:0044451~nucleoplasm part
XM_011447762	GO:0005740~mitochondrial envelope
XM_011447946	GO:0044798~nuclear transcription factor complex
XM_011447943	GO:0044798~nuclear transcription factor complex
XM_011447837	GO:0000502~proteasome complex
XM_011447837	GO:0019773~proteasome core complex, alpha-subunit complex
XM_011447948	GO:1990904~ribonucleoprotein complex
NM_001305369	GO:0005840~ribosome
XM_011448036	GO:0005794~Golgi apparatus
XM_011449054	GO:0005739~mitochondrion
XM_011449054	GO:0045277~respiratory chain complex IV
NM_001308845	GO:0005576~extracellular region
XM_011449325	GO:0005666~DNA-directed RNA polymerase III complex
XM_011449426	GO:0012506~vesicle membrane
XM_011449426	GO:0030140~trans-Golgi network transport vesicle
XM_011449426	GO:0030132~clathrin coat of coated pit
XM_011449426	GO:0030130~clathrin coat of trans-Golgi network vesicle
XM_011449481	GO:0005783~endoplasmic reticulum
EU152941	GO:1990904~ribonucleoprotein complex
XM_011450245	GO:0005869~dynactin complex
XM_011450580	GO:0005576~extracellular region
XM_011450598	GO:0015629~actin cytoskeleton
XM_011450662	GO:0005789~endoplasmic reticulum membrane
XM_011448449	GO:0098799~outer mitochondrial membrane protein complex
XM_011448449	GO:0031966~mitochondrial membrane
XM_011449425	GO:0048475~coated membrane
XM_011449054	GO:0019866~organelle inner membrane
XM_011449220	GO:0032993~protein-DNA complex
XM_011449325	GO:0005654~nucleoplasm
NM_001305352	GO:1990904~ribonucleoprotein complex
XM_011449426	GO:0098589~membrane region
XM_011449426	GO:0005798~Golgi-associated vesicle
XM_011449425	GO:0030658~transport vesicle membrane
XM_011449582	GO:0000228~nuclear chromosome
XM_011449582	GO:0044454~nuclear chromosome part
AY713400	GO:0015630~microtubule cytoskeleton
XM_011450792	GO:0044423~virion part
XM_011450792	GO:0019028~viral capsid
XM_011450928	GO:0005743~mitochondrial inner membrane
XM_011450928	GO:0019866~organelle inner membrane
XM_011451086	GO:0031967~organelle envelope
XM_011451087	GO:0031967~organelle envelope
XM_011451235	GO:0005576~extracellular region
XM_011452029	GO:0045202~synapse
XM_011452034	GO:0097060~synaptic membrane
XM_011452115	GO:0000786~nucleosome
XM_011452115	GO:0044427~chromosomal part
XM_011452207	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011452363	GO:0097060~synaptic membrane
XM_011452365	GO:0097060~synaptic membrane
XM_011453389	GO:0031390~Ctf18 RFC-like complex
XM_011453427	GO:0019013~viral nucleocapsid
XM_011453611	GO:0019012~virion
XM_011453611	GO:0019013~viral nucleocapsid
XM_011453865	GO:0019028~viral capsid
AY551099	GO:0016469~proton-transporting two-sector ATPase complex
NM_001305290	GO:0070469~respiratory chain
XM_011451037	GO:0005615~extracellular space
XM_011451756	GO:0005739~mitochondrion
XM_011451825	GO:0005694~chromosome
XM_011452031	GO:0044456~synapse part
XM_011452035	GO:0045211~postsynaptic membrane
XM_011452032	GO:0098590~plasma membrane region
NM_001305300	GO:0031012~extracellular matrix
XM_011452207	GO:0005789~endoplasmic reticulum membrane
XM_011452365	GO:0098794~postsynapse
HM992925	GO:0005615~extracellular space
XM_011452857	GO:0044432~endoplasmic reticulum part
XM_011453427	GO:0019028~viral capsid
XM_011453427	GO:1990904~ribonucleoprotein complex
XM_011453603	GO:0044445~cytosolic part
NM_001305290	GO:0044429~mitochondrial part
XM_011454123	GO:0005739~mitochondrion
NM_001305290	GO:0005743~mitochondrial inner membrane
XM_011454941	GO:0097361~CIA complex
XM_011455439	GO:0005840~ribosome
XM_011455670	GO:0031301~integral component of organelle membrane
XM_011455674	GO:0034705~potassium channel complex
XM_011455767	GO:0015630~microtubule cytoskeleton
XM_011455781	GO:0005578~proteinaceous extracellular matrix
XM_011455981	GO:0005681~spliceosomal complex
XM_011456099	GO:0000785~chromatin
XM_011456098	GO:0044815~DNA packaging complex
XM_011456173	GO:0044421~extracellular region part
XM_011456571	GO:0070993~translation preinitiation complex
XM_011457009	GO:0030529~intracellular ribonucleoprotein complex
AJ563480	GO:0005840~ribosome
AY852246	GO:1990904~ribonucleoprotein complex
XM_011457901	GO:0015629~actin cytoskeleton
XM_011458572	GO:0019012~virion
XM_011458601	GO:0043235~receptor complex
XM_011454889	GO:0005783~endoplasmic reticulum
AJ560757	GO:0005667~transcription factor complex
XM_011455531	GO:0005739~mitochondrion
XM_011455670	GO:0031300~intrinsic component of organelle membrane
XM_011455670	GO:0005779~integral component of peroxisomal membrane
XM_011455670	GO:0005778~peroxisomal membrane
XM_011455674	GO:0034702~ion channel complex
XM_011455769	GO:0005874~microtubule
XM_011455781	GO:0044421~extracellular region part
XM_011456037	GO:1990904~ribonucleoprotein complex
XM_011456382	GO:0099513~polymeric cytoskeletal fiber
NM_001305367	GO:1990904~ribonucleoprotein complex
NM_001305376	GO:1990904~ribonucleoprotein complex
EU152936	GO:0005840~ribosome
NM_001305314	GO:0005840~ribosome
XM_011457830	GO:0005840~ribosome
XM_011458193	GO:1990904~ribonucleoprotein complex
XM_011458560	GO:0031966~mitochondrial membrane
XM_011458560	GO:0005739~mitochondrion
XM_011458572	GO:0019013~viral nucleocapsid
XM_011458601	GO:0098802~plasma membrane receptor complex
