XM_011413955	GO:0033588~Elongator holoenzyme complex
XM_011443778	GO:0016021~integral component of membrane
XM_011444042	GO:0016021~integral component of membrane
AB122066	GO:0005737~cytoplasm
XM_011444503	GO:0016021~integral component of membrane
XM_011444585	GO:0016021~integral component of membrane
AB262088	GO:0005741~mitochondrial outer membrane
XM_011444788	GO:0031514~motile cilium
EU678311	GO:0016020~membrane
XM_011444894	GO:0016021~integral component of membrane
XM_011445088	GO:0016021~integral component of membrane
XM_011445518	GO:0043564~Ku70:Ku80 complex
FJ669292	GO:0005856~cytoskeleton
XM_011446757	GO:0005622~intracellular
XM_011447763	GO:0005740~mitochondrial envelope
XM_011447948	GO:0005840~ribosome
XM_011447951	GO:0005622~intracellular
XM_011448381	GO:0016021~integral component of membrane
XM_011448503	GO:0016020~membrane
XM_011445127	GO:0016021~integral component of membrane
XM_011445274	GO:0016021~integral component of membrane
XM_011445303	GO:0016021~integral component of membrane
XM_011445341	GO:0000139~Golgi membrane
EU108716	GO:0005777~peroxisome
XM_011445873	GO:0016021~integral component of membrane
XM_011445981	GO:0016021~integral component of membrane
XM_011445991	GO:0016021~integral component of membrane
XM_011446262	GO:0016021~integral component of membrane
JQ647412	GO:0016021~integral component of membrane
EU152932	GO:0016021~integral component of membrane
XM_011446426	GO:0016021~integral component of membrane
AJ563469	GO:0031515~tRNA (m1A) methyltransferase complex
XM_011446506	GO:0005634~nucleus
XM_011446514	GO:0005737~cytoplasm
FJ669290	GO:0005737~cytoplasm
XM_011446670	GO:0016021~integral component of membrane
AJ563463	GO:0015935~small ribosomal subunit
XM_011446827	GO:0016021~integral component of membrane
XM_011447063	GO:0016021~integral component of membrane
XM_011447422	GO:0016021~integral component of membrane
XM_011447403	GO:0016021~integral component of membrane
XM_011447676	GO:0016021~integral component of membrane
XM_011447788	GO:0005623~cell
XM_011447902	GO:0005634~nucleus
XM_011447901	GO:0005634~nucleus
XM_011447943	GO:0016602~CCAAT-binding factor complex
XM_011447977	GO:0016021~integral component of membrane
XM_011448164	GO:0016021~integral component of membrane
XM_011448449	GO:0005742~mitochondrial outer membrane translocase complex
FJ347728	GO:0005737~cytoplasm
FJ347732	GO:0005737~cytoplasm
XM_011448536	GO:0005634~nucleus
XM_011448649	GO:0016021~integral component of membrane
XM_011448768	GO:0016021~integral component of membrane
XM_011449054	GO:0005751~mitochondrial respiratory chain complex IV
XM_011449150	GO:0005634~nucleus
XM_011449220	GO:0005634~nucleus
AF075688	GO:0005789~endoplasmic reticulum membrane
XM_011449501	GO:0016021~integral component of membrane
XM_011449990	GO:0005622~intracellular
XM_011450002	GO:0016021~integral component of membrane
XM_011450003	GO:0016021~integral component of membrane
XM_011450457	GO:0005622~intracellular
XM_011451567	GO:0005622~intracellular
XM_011451709	GO:0005737~cytoplasm
XM_011451893	GO:0005622~intracellular
XM_011452226	GO:0005622~intracellular
XM_011452556	GO:0016021~integral component of membrane
XM_011450123	GO:0016021~integral component of membrane
XM_011450366	GO:0016021~integral component of membrane
XM_011450369	GO:0016021~integral component of membrane
XM_011450480	GO:0016021~integral component of membrane
XM_011450540	GO:0019013~viral nucleocapsid
XM_011450814	GO:0016021~integral component of membrane
XM_011451255	GO:0016021~integral component of membrane
XM_011451235	GO:0005615~extracellular space
XM_011451286	GO:0016021~integral component of membrane
XM_011451463	GO:0016021~integral component of membrane
XM_011452025	GO:0016021~integral component of membrane
XM_011452026	GO:0016021~integral component of membrane
XM_011452032	GO:0016021~integral component of membrane
XM_011452043	GO:0016021~integral component of membrane
XM_011452145	GO:0031588~nucleotide-activated protein kinase complex
AB262085	GO:0016021~integral component of membrane
XM_011452363	GO:0016021~integral component of membrane
XM_011452476	GO:0016021~integral component of membrane
XM_011452554	GO:0016021~integral component of membrane
XM_011452552	GO:0016021~integral component of membrane
XM_011452857	GO:0016021~integral component of membrane
XM_011452891	GO:0016021~integral component of membrane
XM_011452935	GO:0016021~integral component of membrane
XM_011453166	GO:0016021~integral component of membrane
XM_011453199	GO:0005634~nucleus
XM_011453237	GO:0016021~integral component of membrane
XM_011453241	GO:0016021~integral component of membrane
XM_011453342	GO:0016021~integral component of membrane
XM_011453426	GO:0016592~mediator complex
XM_011453662	GO:0016021~integral component of membrane
XM_011453865	GO:0019013~viral nucleocapsid
XM_011454067	GO:0016021~integral component of membrane
XM_011454121	GO:0016021~integral component of membrane
XM_011454120	GO:0016021~integral component of membrane
XM_011454128	GO:0016021~integral component of membrane
XM_011455141	GO:0005622~intracellular
XM_011455457	GO:0016021~integral component of membrane
XM_011455640	GO:0005622~intracellular
XM_011455674	GO:0008076~voltage-gated potassium channel complex
XM_011456062	GO:0005622~intracellular
XM_011456106	GO:0005622~intracellular
XM_011456254	GO:0016021~integral component of membrane
XM_011456689	GO:0005622~intracellular
XM_011456686	GO:0005622~intracellular
XM_011457047	GO:0005737~cytoplasm
XM_011454306	GO:0016021~integral component of membrane
XM_011454534	GO:0005622~intracellular
XM_011454659	GO:0016020~membrane
XM_011454660	GO:0016020~membrane
XM_011454767	GO:0016020~membrane
XM_011454769	GO:0005634~nucleus
XM_011454852	GO:0016021~integral component of membrane
XM_011454845	GO:0016021~integral component of membrane
XM_011454868	GO:0016021~integral component of membrane
XM_011455045	GO:0016021~integral component of membrane
XM_011455043	GO:0016021~integral component of membrane
XM_011455430	GO:0005634~nucleus
XM_011455594	GO:0005737~cytoplasm
XM_011455587	GO:0005737~cytoplasm
XM_011455639	GO:0005622~intracellular
XM_011455807	GO:0016021~integral component of membrane
XM_011455916	GO:0016021~integral component of membrane
XM_011456015	GO:0016021~integral component of membrane
XM_011456031	GO:0005622~intracellular
AB375065	GO:0005622~intracellular
XM_011456226	GO:0016021~integral component of membrane
XM_011456305	GO:0016021~integral component of membrane
XM_011456448	GO:0016021~integral component of membrane
XM_011456478	GO:0016021~integral component of membrane
XM_011456483	GO:0005737~cytoplasm
XM_011456484	GO:0005737~cytoplasm
XM_011456609	GO:0016021~integral component of membrane
XM_011456685	GO:0016021~integral component of membrane
XM_011456957	GO:0016021~integral component of membrane
XM_011456962	GO:0016021~integral component of membrane
AJ563480	GO:0015935~small ribosomal subunit
XM_011457224	GO:0016021~integral component of membrane
XM_011457202	GO:0016021~integral component of membrane
XM_011457504	GO:0005622~intracellular
XM_011457775	GO:0005634~nucleus
XM_011457774	GO:0005634~nucleus
XM_011457901	GO:0016459~myosin complex
NM_001305314	GO:0015935~small ribosomal subunit
XM_011457944	GO:0016021~integral component of membrane
XM_011458031	GO:0016021~integral component of membrane
XM_011458103	GO:0017053~transcriptional repressor complex
XM_011458128	GO:0005737~cytoplasm
XM_011458185	GO:0005886~plasma membrane
XM_011458830	GO:0016020~membrane
XM_011458404	GO:0005783~endoplasmic reticulum
XM_011458572	GO:0030529~intracellular ribonucleoprotein complex
XM_011458587	GO:0016021~integral component of membrane
XM_011458946	GO:0016021~integral component of membrane
XM_011413829	GO:0016021~integral component of membrane
XM_011413927	GO:0016021~integral component of membrane
XM_011414217	GO:0005869~dynactin complex
XM_011415510	GO:0005740~mitochondrial envelope
XM_011414299	GO:0005634~nucleus
XM_011414353	GO:0016021~integral component of membrane
XM_011414366	GO:0000139~Golgi membrane
XM_011414970	GO:0016021~integral component of membrane
XM_011415102	GO:0005789~endoplasmic reticulum membrane
XM_011415107	GO:0005789~endoplasmic reticulum membrane
XM_011415102	GO:0016021~integral component of membrane
XM_011415111	GO:0016021~integral component of membrane
XM_011415221	GO:0016021~integral component of membrane
XM_011415298	GO:0005622~intracellular
XM_011415296	GO:0005622~intracellular
XM_011415397	GO:0000221~vacuolar proton-transporting V-type ATPase, V1 domain
XM_011415567	GO:0016021~integral component of membrane
XM_011415569	GO:0016021~integral component of membrane
XM_011415894	GO:0016020~membrane
XM_011415751	GO:0016021~integral component of membrane
XM_011415799	GO:0005737~cytoplasm
NM_001305359	GO:0016021~integral component of membrane
XM_011416020	GO:0005737~cytoplasm
NM_001305332	GO:0005737~cytoplasm
XM_011417843	GO:0005622~intracellular
XM_011418146	GO:0016020~membrane
XM_011416274	GO:0005634~nucleus
XM_011416430	GO:0005634~nucleus
XM_011416539	GO:0016021~integral component of membrane
XM_011416545	GO:0005622~intracellular
XM_011416544	GO:0005622~intracellular
XM_011416704	GO:0016021~integral component of membrane
XM_011416760	GO:0016021~integral component of membrane
XM_011417083	GO:0016021~integral component of membrane
XM_011417082	GO:0016021~integral component of membrane
XM_011417376	GO:0016021~integral component of membrane
XM_011417389	GO:0005634~nucleus
XM_011417399	GO:0005634~nucleus
XM_011417663	GO:0016021~integral component of membrane
XM_011417662	GO:0032580~Golgi cisterna membrane
XM_011417752	GO:0016021~integral component of membrane
XM_011417847	GO:0016020~membrane
XM_011417843	GO:0016020~membrane
XM_011418073	GO:0016021~integral component of membrane
XM_011418342	GO:0005634~nucleus
XM_011418349	GO:0000786~nucleosome
XM_011418351	GO:0000786~nucleosome
XM_011418353	GO:0005634~nucleus
XM_011418354	GO:0005634~nucleus
XM_011418355	GO:0000786~nucleosome
XM_011418483	GO:0016021~integral component of membrane
XM_011418777	GO:0005874~microtubule
XM_011421264	GO:0005921~gap junction
XM_011418360	GO:0005634~nucleus
XM_011418361	GO:0005634~nucleus
XM_011418664	GO:0016021~integral component of membrane
XM_011418843	GO:0016021~integral component of membrane
XM_011418911	GO:0016020~membrane
XM_011420432	GO:0005622~intracellular
XM_011419295	GO:0005634~nucleus
XM_011419373	GO:0016021~integral component of membrane
XM_011419372	GO:0016021~integral component of membrane
XM_011419374	GO:0005789~endoplasmic reticulum membrane
XM_011419375	GO:0016021~integral component of membrane
XM_011419389	GO:0016021~integral component of membrane
XM_011419600	GO:0016021~integral component of membrane
XM_011419598	GO:0016021~integral component of membrane
XM_011419625	GO:0030529~intracellular ribonucleoprotein complex
XM_011419685	GO:0016021~integral component of membrane
XM_011419684	GO:0016021~integral component of membrane
XM_011419776	GO:0005789~endoplasmic reticulum membrane
XM_011419895	GO:0016021~integral component of membrane
XM_011419999	GO:0005634~nucleus
XM_011420131	GO:0016021~integral component of membrane
XM_011420263	GO:0016021~integral component of membrane
XM_011420341	GO:0000815~ESCRT III complex
XM_011420443	GO:0016021~integral component of membrane
XM_011420463	GO:0016021~integral component of membrane
XM_011420497	GO:0016021~integral component of membrane
XM_011420959	GO:0005783~endoplasmic reticulum
XM_011420970	GO:0005634~nucleus
XM_011421160	GO:0005634~nucleus
XM_011421258	GO:0005921~gap junction
XM_011421256	GO:0005921~gap junction
XM_011421259	GO:0016021~integral component of membrane
XM_011421264	GO:0016021~integral component of membrane
XM_011421266	GO:0016021~integral component of membrane
XM_011421291	GO:0005737~cytoplasm
XM_011422220	GO:0008076~voltage-gated potassium channel complex
XM_011421386	GO:0016021~integral component of membrane
XM_011421469	GO:0016021~integral component of membrane
XM_011421477	GO:0016021~integral component of membrane
XM_011421581	GO:0016021~integral component of membrane
XM_011422082	GO:0016021~integral component of membrane
XM_011422106	GO:0016021~integral component of membrane
XM_011422201	GO:0016021~integral component of membrane
XM_011422333	GO:0005622~intracellular
XM_011422352	GO:0005622~intracellular
XM_011422638	GO:0005667~transcription factor complex
AF321279	GO:0005576~extracellular region
XM_011423428	GO:0005622~intracellular
XM_011423523	GO:0000159~protein phosphatase type 2A complex
XM_011424166	GO:0016021~integral component of membrane
XM_011424864	GO:0005739~mitochondrion
XM_011424862	GO:0005739~mitochondrion
XM_011425220	GO:0016020~membrane
XM_011422756	GO:0005576~extracellular region
NM_001305339	GO:0005576~extracellular region
XM_011423388	GO:0005783~endoplasmic reticulum
XM_011423421	GO:0022627~cytosolic small ribosomal subunit
XM_011423558	GO:0016021~integral component of membrane
XM_011423589	GO:0005634~nucleus
XM_011424035	GO:0016021~integral component of membrane
XM_011424108	GO:0005839~proteasome core complex
XM_011424455	GO:0005634~nucleus
XM_011424527	GO:0031461~cullin-RING ubiquitin ligase complex
XM_011424528	GO:0031461~cullin-RING ubiquitin ligase complex
XM_011424753	GO:0030529~intracellular ribonucleoprotein complex
XM_011424950	GO:0016021~integral component of membrane
XM_011425056	GO:0016021~integral component of membrane
XM_011425134	GO:0016021~integral component of membrane
XM_011425150	GO:0016021~integral component of membrane
XM_011425153	GO:0016021~integral component of membrane
XM_011425288	GO:0016021~integral component of membrane
XM_011425535	GO:0016021~integral component of membrane
XM_011426543	GO:0005622~intracellular
XM_011425527	GO:0005622~intracellular
XM_011425627	GO:0016021~integral component of membrane
XM_011425745	GO:0016021~integral component of membrane
XM_011426081	GO:0016021~integral component of membrane
XM_011426082	GO:0016021~integral component of membrane
XM_011426149	GO:0016021~integral component of membrane
XM_011426484	GO:0005634~nucleus
XM_011426529	GO:0005634~nucleus
XM_011426543	GO:0016020~membrane
XM_011426613	GO:0016021~integral component of membrane
XM_011428617	GO:0005737~cytoplasm
XM_011429372	GO:0005622~intracellular
XM_011429550	GO:0005737~cytoplasm
XM_011429710	GO:0016021~integral component of membrane
XM_011426740	GO:0005852~eukaryotic translation initiation factor 3 complex
XM_011426767	GO:0016021~integral component of membrane
XM_011426787	GO:0005681~spliceosomal complex
XM_011427222	GO:0016021~integral component of membrane
XM_011427239	GO:0016021~integral component of membrane
XM_011427387	GO:0016021~integral component of membrane
XM_011427406	GO:0072487~MSL complex
XM_011427436	GO:0016021~integral component of membrane
XM_011427731	GO:0016021~integral component of membrane
XM_011428309	GO:0016021~integral component of membrane
XM_011428462	GO:0030027~lamellipodium
XM_011428464	GO:0030027~lamellipodium
XM_011428461	GO:0030027~lamellipodium
XM_011428509	GO:0016021~integral component of membrane
XM_011428636	GO:0016021~integral component of membrane
XM_011428701	GO:0005622~intracellular
XM_011428946	GO:0016021~integral component of membrane
XM_011429457	GO:0016021~integral component of membrane
XM_011429495	GO:0005829~cytosol
XM_011429866	GO:0016021~integral component of membrane
XM_011429919	GO:0016021~integral component of membrane
XM_011429980	GO:0005634~nucleus
XM_011429972	GO:0005634~nucleus
XM_011430533	GO:0005730~nucleolus
XM_011431121	GO:0005622~intracellular
NM_001305350	GO:0016021~integral component of membrane
XM_011430351	GO:0005779~integral component of peroxisomal membrane
XM_011430684	GO:0016021~integral component of membrane
XM_011430809	GO:0016021~integral component of membrane
XM_011430894	GO:0016021~integral component of membrane
XM_011431047	GO:0016021~integral component of membrane
XM_011431057	GO:0005741~mitochondrial outer membrane
XM_011431111	GO:0016021~integral component of membrane
XM_011431193	GO:0016021~integral component of membrane
XM_011431289	GO:0005891~voltage-gated calcium channel complex
XM_011431691	GO:0005737~cytoplasm
XM_011431783	GO:0005887~integral component of plasma membrane
XM_011431299	GO:0016021~integral component of membrane
XM_011431468	GO:0016021~integral component of membrane
XM_011431490	GO:0016021~integral component of membrane
XM_011431617	GO:0016021~integral component of membrane
XM_011431879	GO:0016021~integral component of membrane
XM_011432058	GO:0005622~intracellular
XM_011432057	GO:0005622~intracellular
AM904567	GO:0005886~plasma membrane
XM_011432060	GO:0005886~plasma membrane
XM_011432234	GO:0005634~nucleus
XM_011432232	GO:0005634~nucleus
XM_011432338	GO:0016021~integral component of membrane
XM_011432511	GO:0000123~histone acetyltransferase complex
XM_011433184	GO:0030054~cell junction
XM_011433339	GO:0005622~intracellular
XM_011434667	GO:0033290~eukaryotic 48S preinitiation complex
XR_900770	GO:0005576~extracellular region
XM_011435081	GO:0016021~integral component of membrane
XM_011435094	GO:0005622~intracellular
KJ531894	GO:0005576~extracellular region
XM_011432663	GO:0016021~integral component of membrane
XM_011432662	GO:0016021~integral component of membrane
XM_011432709	GO:0016021~integral component of membrane
XM_011433164	GO:0016021~integral component of membrane
XM_011433167	GO:0016021~integral component of membrane
XM_011433575	GO:0000178~exosome (RNase complex)
XM_011433817	GO:0016021~integral component of membrane
XM_011433824	GO:0016021~integral component of membrane
XM_011434251	GO:0016021~integral component of membrane
XM_011434528	GO:0016021~integral component of membrane
XM_011434583	GO:0016593~Cdc73/Paf1 complex
XM_011434650	GO:0005622~intracellular
XM_011434869	GO:0005634~nucleus
XM_011434878	GO:0016021~integral component of membrane
XM_011434952	GO:0005741~mitochondrial outer membrane
XM_011435086	GO:0005886~plasma membrane
XM_011435167	GO:0005760~gamma DNA polymerase complex
XM_011435211	GO:0016021~integral component of membrane
XM_011436089	GO:0005634~nucleus
XM_011436292	GO:0005622~intracellular
XM_011436937	GO:0005622~intracellular
XM_011437272	GO:0005622~intracellular
XM_011437614	GO:0005622~intracellular
XM_011438293	GO:0016021~integral component of membrane
XM_011438433	GO:0005634~nucleus
XM_011435250	GO:0016021~integral component of membrane
XM_011435481	GO:0016021~integral component of membrane
XM_011435582	GO:0005887~integral component of plasma membrane
XM_011435655	GO:0016021~integral component of membrane
XM_011435669	GO:0016021~integral component of membrane
XM_011435671	GO:0016021~integral component of membrane
XM_011435742	GO:0005622~intracellular
XM_011435932	GO:0005622~intracellular
XM_011435970	GO:0016021~integral component of membrane
XM_011436009	GO:0005759~mitochondrial matrix
XM_011436197	GO:0005634~nucleus
XM_011436284	GO:0005634~nucleus
XM_011436283	GO:0005634~nucleus
XM_011436414	GO:0019013~viral nucleocapsid
XM_011436417	GO:0030529~intracellular ribonucleoprotein complex
XR_900959	GO:0030529~intracellular ribonucleoprotein complex
XM_011436524	GO:0030991~intraciliary transport particle A
XM_011436683	GO:0016021~integral component of membrane
XM_011436702	GO:0016021~integral component of membrane
XM_011436698	GO:0000502~proteasome complex
XM_011437066	GO:0016021~integral component of membrane
XM_011437101	GO:0005622~intracellular
XM_011437162	GO:0016021~integral component of membrane
XM_011437200	GO:0016021~integral component of membrane
XM_011437288	GO:0016021~integral component of membrane
XM_011437408	GO:0016021~integral component of membrane
XM_011437644	GO:0005622~intracellular
XM_011437717	GO:0005901~caveola
XM_011437787	GO:0016021~integral component of membrane
XM_011437866	GO:0016021~integral component of membrane
XM_011438650	GO:0005886~plasma membrane
XM_011438650	GO:0016021~integral component of membrane
XM_011438663	GO:0005802~trans-Golgi network
XM_011438663	GO:0005768~endosome
XM_011440287	GO:0005576~extracellular region
XM_011440294	GO:0005622~intracellular
XM_011440427	GO:0005622~intracellular
XM_011438692	GO:0016021~integral component of membrane
XM_011439275	GO:0005634~nucleus
XM_011439298	GO:0005622~intracellular
XM_011439788	GO:0016021~integral component of membrane
XM_011439785	GO:0016021~integral component of membrane
XM_011440141	GO:0016021~integral component of membrane
XM_011440281	GO:0005634~nucleus
XM_011440472	GO:0016021~integral component of membrane
XM_011440471	GO:0016021~integral component of membrane
XM_011440949	GO:0005874~microtubule
XM_011441889	GO:0005737~cytoplasm
XM_011441922	GO:0016021~integral component of membrane
XM_011441933	GO:0016020~membrane
JN382542	GO:0016020~membrane
XM_011442246	GO:0016021~integral component of membrane
XM_011442461	GO:0016459~myosin complex
XM_011442718	GO:0005622~intracellular
XM_011442778	GO:0005622~intracellular
XM_011442798	GO:0005576~extracellular region
XM_011443221	GO:0005737~cytoplasm
XM_011443506	GO:0005921~gap junction
XM_011443552	GO:0005622~intracellular
XM_011443736	GO:0005576~extracellular region
XM_011443737	GO:0005576~extracellular region
XM_011443817	GO:0005622~intracellular
XM_011441617	GO:0005856~cytoskeleton
XM_011441798	GO:0005622~intracellular
XM_011441966	GO:0016021~integral component of membrane
XM_011442069	GO:0005634~nucleus
XM_011442073	GO:0016021~integral component of membrane
XM_011442087	GO:0016021~integral component of membrane
XM_011442248	GO:0016021~integral component of membrane
XM_011442249	GO:0016021~integral component of membrane
XM_011442755	GO:0016021~integral component of membrane
XM_011442782	GO:0016021~integral component of membrane
XM_011442777	GO:0016021~integral component of membrane
XM_011442777	GO:0000139~Golgi membrane
XM_011443033	GO:0016021~integral component of membrane
XM_011443225	GO:0005634~nucleus
XM_011443221	GO:0005634~nucleus
XM_011443376	GO:0005737~cytoplasm
XM_011443565	GO:0005634~nucleus
XM_011443604	GO:0016021~integral component of membrane
XM_011443604	GO:0005886~plasma membrane
XR_901809	GO:0016021~integral component of membrane
XM_011443656	GO:0016021~integral component of membrane
XM_011443778	GO:0005794~Golgi apparatus
XM_011443879	GO:0016021~integral component of membrane
XM_011443917	GO:0030123~AP-3 adaptor complex
XM_011444022	GO:0005737~cytoplasm
XM_011444144	GO:0005789~endoplasmic reticulum membrane
XM_011444152	GO:0016592~mediator complex
XM_011444226	GO:0016021~integral component of membrane
XM_011444440	GO:0005634~nucleus
XM_011444457	GO:0005634~nucleus
XM_011444581	GO:0016021~integral component of membrane
XM_011444602	GO:0016021~integral component of membrane
XM_011444611	GO:0016021~integral component of membrane
XM_011444787	GO:0031514~motile cilium
XM_011444815	GO:0016021~integral component of membrane
EU678311	GO:0005578~proteinaceous extracellular matrix
XM_011445100	GO:0016021~integral component of membrane
XM_011445096	GO:0016021~integral component of membrane
XM_011445093	GO:0016021~integral component of membrane
FJ669289	GO:0005856~cytoskeleton
FJ669290	GO:0005856~cytoskeleton
XR_902306	GO:0005737~cytoplasm
XM_011447554	GO:0005737~cytoplasm
XM_011447762	GO:0005740~mitochondrial envelope
XM_011447837	GO:0019773~proteasome core complex, alpha-subunit complex
NM_001305369	GO:0005840~ribosome
XM_011448036	GO:0005794~Golgi apparatus
XM_011448504	GO:0016020~membrane
XM_011445128	GO:0016021~integral component of membrane
XM_011445163	GO:0005622~intracellular
XM_011445270	GO:0005882~intermediate filament
XM_011445511	GO:0005777~peroxisome
XM_011445536	GO:0005887~integral component of plasma membrane
XM_011445661	GO:0016021~integral component of membrane
NM_001305308	GO:0016021~integral component of membrane
XM_011445887	GO:0005743~mitochondrial inner membrane
XM_011445933	GO:0016021~integral component of membrane
XM_011445941	GO:0016021~integral component of membrane
XM_011446012	GO:0016020~membrane
XM_011446017	GO:0000786~nucleosome
XM_011446079	GO:0016021~integral component of membrane
XM_011446309	GO:0016021~integral component of membrane
XM_011446360	GO:0032580~Golgi cisterna membrane
XM_011446421	GO:0016021~integral component of membrane
FJ669294	GO:0005737~cytoplasm
XM_011446828	GO:0016021~integral component of membrane
XM_011447071	GO:0016021~integral component of membrane
XM_011447444	GO:0016021~integral component of membrane
XM_011447523	GO:0016021~integral component of membrane
XR_902306	GO:0005634~nucleus
XM_011447935	GO:0005622~intracellular
XM_011447937	GO:0005622~intracellular
XM_011447990	GO:0005737~cytoplasm
FJ347739	GO:0005737~cytoplasm
XM_011449319	GO:0005622~intracellular
XM_011448804	GO:0016021~integral component of membrane
XM_011448811	GO:0016020~membrane
XM_011448847	GO:0016021~integral component of membrane
XM_011448853	GO:0016021~integral component of membrane
XM_011448854	GO:0016021~integral component of membrane
NM_001308845	GO:0005576~extracellular region
XM_011449161	GO:0005634~nucleus
XM_011449325	GO:0005666~DNA-directed RNA polymerase III complex
XM_011449375	GO:0016021~integral component of membrane
XM_011449426	GO:0030130~clathrin coat of trans-Golgi network vesicle
XM_011449426	GO:0030132~clathrin coat of coated pit
XM_011449690	GO:0016021~integral component of membrane
XM_011449762	GO:0016021~integral component of membrane
XM_011449890	GO:0005634~nucleus
XM_011450245	GO:0005869~dynactin complex
XM_011450929	GO:0005622~intracellular
XM_011451756	GO:0005739~mitochondrion
XM_011451773	GO:0005737~cytoplasm
XM_011451891	GO:0016020~membrane
XM_011452035	GO:0045211~postsynaptic membrane
XM_011452106	GO:0005622~intracellular
XM_011452920	GO:0005622~intracellular
XM_011449986	GO:0016021~integral component of membrane
XM_011450373	GO:0016021~integral component of membrane
XM_011450367	GO:0016021~integral component of membrane
XM_011450371	GO:0016021~integral component of membrane
XM_011450580	GO:0005576~extracellular region
XM_011450598	GO:0015629~actin cytoskeleton
XM_011450928	GO:0005743~mitochondrial inner membrane
XM_011451037	GO:0005615~extracellular space
XM_011451247	GO:0016021~integral component of membrane
XM_011451299	GO:0016021~integral component of membrane
XM_011451591	GO:0005737~cytoplasm
XM_011451660	GO:0016021~integral component of membrane
XM_011451718	GO:0016021~integral component of membrane
XM_011451825	GO:0005694~chromosome
XM_011451858	GO:0016021~integral component of membrane
XM_011452024	GO:0016021~integral component of membrane
XM_011452046	GO:0016021~integral component of membrane
NM_001305300	GO:0031012~extracellular matrix
XM_011452115	GO:0000786~nucleosome
XM_011452207	GO:0005789~endoplasmic reticulum membrane
XM_011452365	GO:0016021~integral component of membrane
XM_011452702	GO:0016021~integral component of membrane
XM_011452704	GO:0016021~integral component of membrane
XM_011452733	GO:0016021~integral component of membrane
HM992925	GO:0005615~extracellular space
XM_011453082	GO:0016021~integral component of membrane
XM_011453245	GO:0016021~integral component of membrane
XM_011453198	GO:0005634~nucleus
XM_011453238	GO:0016021~integral component of membrane
XM_011453354	GO:0016021~integral component of membrane
XM_011453389	GO:0031390~Ctf18 RFC-like complex
XM_011453427	GO:0019013~viral nucleocapsid
XM_011453428	GO:0016021~integral component of membrane
XM_011453435	GO:0005622~intracellular
XM_011453611	GO:0019013~viral nucleocapsid
XR_903115	GO:0016021~integral component of membrane
XM_011454119	GO:0016021~integral component of membrane
NM_001305290	GO:0070469~respiratory chain
NM_001305290	GO:0005743~mitochondrial inner membrane
XM_011454142	GO:0016021~integral component of membrane
XM_011454232	GO:0016021~integral component of membrane
XM_011454941	GO:0097361~CIA complex
AJ560757	GO:0005667~transcription factor complex
XM_011455439	GO:0005840~ribosome
XM_011456253	GO:0016021~integral component of membrane
XM_011456255	GO:0016021~integral component of membrane
XR_903396	GO:0005622~intracellular
XM_011454427	GO:0016021~integral component of membrane
XM_011454576	GO:0016021~integral component of membrane
XM_011454618	GO:0016021~integral component of membrane
XM_011454889	GO:0005783~endoplasmic reticulum
XM_011454937	GO:0005622~intracellular
XM_011455277	GO:0016021~integral component of membrane
XM_011455531	GO:0005739~mitochondrion
XM_011455670	GO:0005779~integral component of peroxisomal membrane
XM_011455769	GO:0005874~microtubule
XM_011455781	GO:0005578~proteinaceous extracellular matrix
XM_011455844	GO:0016021~integral component of membrane
XM_011455916	GO:0005737~cytoplasm
XM_011455981	GO:0005681~spliceosomal complex
XM_011456014	GO:0005886~plasma membrane
XM_011456017	GO:0005886~plasma membrane
XM_011456295	GO:0016021~integral component of membrane
XM_011456378	GO:0005634~nucleus
XM_011456597	GO:0016021~integral component of membrane
XM_011456774	GO:0005634~nucleus
XM_011457155	GO:0016021~integral component of membrane
XM_011457162	GO:0016021~integral component of membrane
XM_011457168	GO:0016021~integral component of membrane
XM_011457233	GO:0016021~integral component of membrane
NM_001305302	GO:0016021~integral component of membrane
XM_011457868	GO:0005634~nucleus
XM_011457942	GO:0016021~integral component of membrane
XM_011458106	GO:0016021~integral component of membrane
XM_011458086	GO:0016021~integral component of membrane
XM_011458085	GO:0016021~integral component of membrane
XM_011458607	GO:0005622~intracellular
XM_011458831	GO:0005622~intracellular
XM_011458342	GO:0016021~integral component of membrane
XM_011458458	GO:0016021~integral component of membrane
XM_011458572	GO:0019013~viral nucleocapsid
XM_011458681	GO:0005634~nucleus
XM_011458861	GO:0016021~integral component of membrane
XM_011458890	GO:0005622~intracellular
